r= 2 
Inference for Stan model: tensor2d_kron.
4 chains, each with iter=600; warmup=500; thin=1; 
V[142,2] -0.75    0.22 0.34 -1.26 -0.96 -0.84 -0.62  0.06     2  2.32
V[143,1] -0.13    0.07 0.71 -1.63 -0.60 -0.14  0.34  1.30    94  1.04
V[143,2] -0.06    0.04 0.64 -1.32 -0.52 -0.08  0.42  1.03   251  1.02
V[144,1] -1.40    0.63 0.93 -2.46 -2.06 -1.79 -0.77  0.40     2  3.79
V[144,2]  0.34    0.68 0.98 -0.77 -0.37 -0.03  0.81  2.21     2  4.57
V[145,1] -0.43    0.16 0.66 -1.59 -0.90 -0.46 -0.01  0.96    16  1.07
V[145,2]  0.20    0.22 0.67 -1.09 -0.23  0.19  0.66  1.57     9  1.13
V[146,1] -1.25    0.21 0.40 -2.04 -1.52 -1.24 -0.97 -0.46     4  1.44
V[146,2]  0.93    0.24 0.44  0.16  0.62  0.88  1.20  1.83     3  1.58
V[147,1] -1.03    0.52 0.77 -1.94 -1.54 -1.34 -0.70  0.53     2  3.37
V[147,2]  0.15    0.55 0.81 -0.82 -0.40 -0.17  0.56  1.73     2  3.55
V[148,1] -0.76    0.10 0.20 -1.16 -0.89 -0.75 -0.59 -0.46     4  1.39
V[148,2]  0.61    0.11 0.19  0.32  0.46  0.60  0.75  1.03     3  1.93
V[149,1] -0.48    0.50 0.86 -1.81 -1.10 -0.61  0.04  1.38     3  1.72
V[149,2] -0.28    0.56 0.93 -1.76 -1.00 -0.43  0.42  1.68     3  1.84
V[150,1] -0.53    0.18 0.51 -1.52 -0.89 -0.49 -0.19  0.48     8  1.13
V[150,2]  0.20    0.18 0.49 -0.67 -0.15  0.17  0.53  1.21     8  1.14
V[151,1]  0.02    0.29 0.45 -0.61 -0.32 -0.11  0.49  0.80     2  2.47
V[151,2] -0.47    0.28 0.41 -0.82 -0.73 -0.67 -0.40  0.50     2  3.54
V[152,1] -0.82    0.32 0.68 -2.03 -1.28 -0.86 -0.38  0.58     4  1.34
V[152,2]  0.21    0.34 0.68 -0.83 -0.27  0.08  0.58  1.76     4  1.39
V[153,1]  0.28    0.30 0.58 -0.90 -0.15  0.32  0.68  1.26     4  1.48
V[153,2]  0.21    0.30 0.60 -1.11 -0.16  0.26  0.65  1.26     4  1.43
V[154,1] -0.22    0.22 0.58 -1.33 -0.59 -0.24  0.17  0.96     7  1.18
V[154,2] -0.06    0.19 0.54 -1.17 -0.37 -0.08  0.28  0.93     8  1.17
V[155,1] -0.54    0.19 0.58 -1.58 -0.93 -0.58 -0.21  0.66    10  1.16
V[155,2]  0.27    0.30 0.62 -0.77 -0.18  0.24  0.66  1.61     4  1.33
V[156,1] -1.09    0.29 0.62 -2.27 -1.53 -1.11 -0.63  0.10     4  1.38
V[156,2]  0.48    0.34 0.69 -0.80  0.05  0.43  0.95  1.89     4  1.38
V[157,1]  0.16    0.04 0.67 -1.39 -0.29  0.18  0.63  1.42   229  1.01
V[157,2] -0.07    0.07 0.69 -1.36 -0.52 -0.04  0.38  1.40   105  1.04
V[158,1] -0.20    0.30 0.45 -0.81 -0.54 -0.35  0.15  0.59     2  2.62
V[158,2] -0.28    0.28 0.42 -0.62 -0.56 -0.49 -0.22  0.68     2  3.83
V[159,1]  0.16    0.38 0.60 -0.75 -0.32  0.02  0.77  1.22     2  2.24
V[159,2] -0.74    0.34 0.51 -1.32 -1.08 -0.92 -0.63  0.42     2  2.63
V[160,1]  0.99    0.39 0.59 -0.16  0.58  1.19  1.42  1.77     2  2.61
V[160,2] -0.34    0.41 0.61 -1.64 -0.59 -0.13  0.08  0.49     2  3.25
V[161,1]  0.31    0.05 0.70 -1.07 -0.18  0.32  0.76  1.78   219  1.00
V[161,2] -0.17    0.04 0.67 -1.44 -0.62 -0.23  0.27  1.18   297  1.00
V[162,1]  1.00    0.44 0.65 -0.14  0.37  1.25  1.46  1.81     2  3.10
V[162,2] -0.30    0.44 0.64 -1.68 -0.52 -0.08  0.20  0.33     2  4.72
V[163,1]  0.49    0.62 0.93 -1.25 -0.22  0.86  1.15  1.58     2  3.43
V[163,2]  0.52    0.61 0.88 -1.30  0.15  0.94  1.10  1.35     2  4.32
V[164,1] -1.70    0.23 0.43 -2.40 -2.03 -1.76 -1.36 -0.83     4  1.49
V[164,2]  1.86    0.20 0.36  1.06  1.64  1.86  2.13  2.45     3  1.59
V[165,1]  0.02    0.04 0.51 -1.00 -0.29  0.06  0.35  0.93   185  1.01
V[165,2] -0.09    0.05 0.52 -1.04 -0.41 -0.12  0.23  0.96   110  1.03
V[166,1] -0.12    0.05 0.56 -1.25 -0.49 -0.14  0.28  0.89   111  1.04
V[166,2]  0.27    0.05 0.52 -0.76 -0.11  0.30  0.64  1.25   112  1.03
V[167,1]  0.86    0.28 0.43  0.13  0.41  0.99  1.17  1.45     2  2.49
V[167,2] -0.41    0.29 0.42 -1.31 -0.61 -0.29 -0.08  0.05     2  4.15
V[168,1] -0.88    0.08 0.26 -1.42 -1.03 -0.86 -0.72 -0.36    11  1.09
V[168,2]  0.83    0.09 0.19  0.49  0.69  0.82  0.95  1.21     4  1.33
V[169,1] -0.34    0.03 0.36 -1.06 -0.60 -0.33 -0.08  0.36   135  1.02
V[169,2]  0.31    0.03 0.33 -0.36  0.11  0.32  0.55  0.96   152  1.00
V[170,1]  0.10    0.28 0.50 -0.74 -0.29  0.04  0.45  1.15     3  1.53
V[170,2] -0.56    0.30 0.52 -1.39 -0.90 -0.67 -0.31  0.66     3  1.66
V[171,1]  0.17    0.03 0.30 -0.41 -0.03  0.14  0.35  0.83   131  1.04
V[171,2] -0.11    0.11 0.26 -0.69 -0.26 -0.07  0.08  0.30     5  1.25
V[172,1]  0.68    0.33 0.51 -0.24  0.20  0.83  1.07  1.41     2  2.28
V[172,2] -0.18    0.36 0.55 -1.52 -0.24  0.02  0.19  0.39     2  2.75
V[173,1] -0.10    0.04 0.56 -1.19 -0.49 -0.12  0.31  0.99   171  1.06
V[173,2]  0.10    0.05 0.54 -0.93 -0.24  0.07  0.45  1.20   112  1.05
V[174,1] -0.62    0.36 0.74 -1.99 -1.19 -0.64 -0.11  0.91     4  1.33
V[174,2]  0.07    0.41 0.77 -1.38 -0.51  0.05  0.60  1.56     4  1.44
V[175,1]  0.14    0.27 0.45 -0.59 -0.19  0.06  0.54  0.97     3  1.79
V[175,2] -0.51    0.22 0.37 -1.07 -0.76 -0.60 -0.30  0.36     3  1.82
V[176,1] -0.66    0.26 0.65 -1.77 -1.13 -0.73 -0.22  0.70     6  1.19
V[176,2]  0.28    0.24 0.69 -1.03 -0.19  0.22  0.77  1.73     8  1.14
V[177,1] -0.31    0.05 0.52 -1.34 -0.67 -0.28  0.04  0.65    97  1.04
V[177,2]  0.21    0.04 0.48 -0.70 -0.09  0.19  0.51  1.26   161  1.01
V[178,1]  0.51    0.58 0.85 -0.99  0.04  0.89  1.09  1.38     2  4.77
V[178,2]  0.43    0.58 0.83 -1.24  0.25  0.85  1.00  1.12     2  7.04
V[179,1] -0.21    0.12 0.31 -0.75 -0.44 -0.24  0.01  0.37     6  1.19
V[179,2]  0.38    0.07 0.22 -0.18  0.29  0.40  0.51  0.71     9  1.14
V[180,1] -0.19    0.05 0.62 -1.56 -0.56 -0.15  0.22  0.98   172  1.02
V[180,2]  0.07    0.05 0.62 -1.15 -0.33  0.08  0.47  1.21   126  1.04
V[181,1] -0.04    0.20 0.69 -1.45 -0.50 -0.01  0.40  1.17    12  1.11
V[181,2]  0.28    0.06 0.61 -0.87 -0.13  0.29  0.66  1.48   112  1.03
V[182,1] -1.35    0.34 0.51 -2.09 -1.72 -1.53 -0.93 -0.44     2  2.83
V[182,2]  0.79    0.39 0.56  0.15  0.33  0.67  1.00  1.87     2  4.85
V[183,1]  0.08    0.09 0.33 -0.59 -0.14  0.08  0.32  0.71    14  1.12
V[183,2] -0.04    0.03 0.29 -0.71 -0.20 -0.04  0.16  0.47    76  1.05
V[184,1] -1.32    0.43 0.72 -2.44 -1.86 -1.44 -0.84  0.15     3  1.80
V[184,2]  0.72    0.48 0.77 -0.43  0.15  0.54  1.21  2.27     3  2.09
V[185,1]  0.43    0.27 0.80 -1.15 -0.09  0.48  0.92  1.99     9  1.13
V[185,2]  0.04    0.22 0.77 -1.60 -0.50  0.03  0.58  1.45    12  1.10
V[186,1]  1.16    0.76 1.12 -1.05  0.49  1.60  1.93  2.46     2  3.30
V[186,2]  0.08    0.84 1.22 -2.35 -0.59  0.59  0.91  1.43     2  3.68
V[187,1] -0.13    0.04 0.40 -0.93 -0.42 -0.12  0.15  0.66    98  1.04
V[187,2]  0.15    0.03 0.33 -0.48 -0.10  0.16  0.36  0.79   132  1.01
V[188,1] -0.13    0.04 0.70 -1.35 -0.62 -0.14  0.33  1.32   280  1.00
V[188,2]  0.09    0.03 0.67 -1.25 -0.32  0.10  0.54  1.43   368  1.00
V[189,1] -0.92    0.30 0.64 -2.09 -1.40 -0.96 -0.50  0.33     5  1.29
V[189,2]  0.52    0.32 0.67 -0.72  0.10  0.44  0.96  1.96     4  1.31
V[190,1] -1.02    0.44 0.77 -2.30 -1.56 -1.16 -0.47  0.55     3  1.61
V[190,2]  0.23    0.43 0.82 -1.07 -0.40  0.15  0.79  2.10     4  1.58
V[191,1] -1.03    0.73 1.06 -2.10 -1.75 -1.51 -0.39  0.98     2  4.59
V[191,2] -0.11    0.70 1.01 -1.05 -0.83 -0.55  0.22  1.92     2  5.91
V[192,1]  0.37    0.15 0.30 -0.15  0.13  0.36  0.59  0.95     4  1.32
V[192,2] -0.11    0.13 0.27 -0.75 -0.23 -0.07  0.07  0.32     4  1.37
V[193,1] -0.74    0.11 0.60 -1.90 -1.13 -0.72 -0.36  0.48    28  1.10
V[193,2]  0.46    0.22 0.57 -0.53  0.08  0.39  0.82  1.70     7  1.20
V[194,1] -0.68    0.05 0.52 -1.71 -1.00 -0.69 -0.33  0.33    90  1.05
V[194,2]  0.84    0.07 0.56 -0.19  0.50  0.80  1.16  2.06    62  1.08
V[195,1] -0.12    0.36 0.58 -1.23 -0.50 -0.02  0.31  0.80     3  2.01
V[195,2]  0.71    0.36 0.56 -0.59  0.37  0.91  1.09  1.45     2  2.32
V[196,1] -0.66    0.14 0.49 -1.62 -0.98 -0.67 -0.34  0.22    12  1.15
V[196,2]  0.41    0.16 0.47 -0.38  0.06  0.41  0.75  1.34     8  1.18
V[197,1] -0.11    0.04 0.45 -0.91 -0.41 -0.13  0.17  0.83   105  1.07
V[197,2] -0.04    0.04 0.45 -0.97 -0.34 -0.05  0.25  0.82   109  1.02
V[198,1] -0.28    0.04 0.55 -1.28 -0.65 -0.27  0.03  0.81   196  1.00
V[198,2]  0.21    0.08 0.58 -0.88 -0.19  0.19  0.65  1.30    57  1.08
V[199,1] -0.56    0.09 0.57 -1.66 -0.94 -0.52 -0.21  0.46    39  1.09
V[199,2]  0.45    0.12 0.51 -0.60  0.12  0.47  0.80  1.37    19  1.08
V[200,1]  0.26    0.04 0.69 -1.11 -0.20  0.23  0.73  1.69   250  1.00
V[200,2] -0.24    0.06 0.68 -1.54 -0.63 -0.29  0.15  1.24   141  1.03
V[201,1]  0.25    0.37 0.78 -1.15 -0.27  0.26  0.77  1.75     4  1.32
V[201,2] -0.76    0.33 0.70 -1.99 -1.22 -0.85 -0.34  0.84     4  1.36
V[202,1]  0.75    0.59 0.98 -1.34  0.16  0.92  1.51  2.17     3  1.89
V[202,2]  0.14    0.56 0.94 -1.86 -0.46  0.30  0.78  1.65     3  1.82
V[203,1]  1.41    1.15 1.64 -1.52  0.73  2.19  2.49  2.94     2  6.91
V[203,2]  0.45    1.16 1.66 -2.77  0.05  1.23  1.63  1.89     2  9.60
V[204,1] -1.57    0.92 1.32 -2.78 -2.45 -2.22 -1.08  0.81     2  6.16
V[204,2]  0.03    0.93 1.34 -1.23 -0.93 -0.51  0.35  2.58     2  7.61
V[205,1]  0.24    0.32 0.51 -0.62 -0.35  0.37  0.61  1.04     3  2.08
V[205,2]  0.26    0.32 0.49 -0.89  0.16  0.49  0.58  0.69     2  2.98
V[206,1]  0.11    0.20 0.45 -0.57 -0.29  0.09  0.45  1.01     5  1.27
V[206,2]  0.22    0.20 0.35 -0.59  0.08  0.31  0.45  0.68     3  1.67
V[207,1] -0.59    0.13 0.31 -1.17 -0.80 -0.58 -0.34 -0.10     6  1.21
V[207,2]  0.40    0.15 0.27  0.06  0.21  0.33  0.51  1.05     3  1.60
V[208,1] -0.73    0.86 1.29 -2.46 -1.66 -1.23  0.07  1.91     2  2.80
V[208,2] -0.68    0.88 1.33 -2.35 -1.60 -1.20 -0.11  2.19     2  2.92
V[209,1] -0.08    0.11 0.40 -0.93 -0.34 -0.10  0.18  0.74    13  1.11
V[209,2]  0.02    0.13 0.41 -0.79 -0.26  0.04  0.30  0.86    10  1.14
V[210,1] -0.36    0.29 0.51 -1.25 -0.74 -0.42  0.03  0.66     3  1.60
V[210,2] -0.11    0.29 0.50 -0.79 -0.45 -0.24  0.07  1.13     3  1.69
V[211,1] -0.66    0.07 0.49 -1.54 -1.00 -0.68 -0.35  0.42    48  1.06
V[211,2]  0.83    0.12 0.42  0.15  0.52  0.81  1.10  1.67    11  1.12
V[212,1] -0.07    0.04 0.71 -1.35 -0.54 -0.11  0.39  1.35   281  1.01
V[212,2]  0.06    0.04 0.72 -1.25 -0.39  0.09  0.53  1.62   291  1.01
V[213,1] -1.19    0.39 0.79 -2.59 -1.74 -1.26 -0.63  0.36     4  1.33
V[213,2]  0.64    0.37 0.71 -0.46  0.12  0.50  1.08  2.17     4  1.46
V[214,1] -0.32    0.04 0.67 -1.67 -0.82 -0.31  0.15  0.89   240  1.00
V[214,2]  0.33    0.05 0.67 -0.95 -0.16  0.32  0.78  1.47   192  1.01
V[215,1] -0.58    0.07 0.65 -1.96 -1.01 -0.54 -0.11  0.52    97  1.04
V[215,2]  0.20    0.19 0.70 -1.14 -0.27  0.21  0.66  1.66    14  1.14
V[216,1]  0.33    0.33 0.80 -1.32 -0.22  0.41  0.89  1.68     6  1.19
V[216,2]  0.03    0.40 0.86 -1.74 -0.51  0.08  0.62  1.58     5  1.32
V[217,1] -1.41    0.47 0.76 -2.53 -1.97 -1.58 -0.87  0.11     3  2.04
V[217,2]  0.62    0.53 0.83 -0.69 -0.05  0.54  1.27  2.19     2  2.31
V[218,1]  0.15    0.07 0.71 -1.16 -0.32  0.14  0.63  1.55   116  1.03
V[218,2] -0.21    0.04 0.65 -1.50 -0.64 -0.19  0.25  0.97   318  1.01
V[219,1]  0.67    0.47 0.86 -1.31  0.21  0.80  1.28  2.00     3  1.53
V[219,2]  0.08    0.51 0.99 -1.75 -0.71  0.21  0.83  1.75     4  1.41
V[220,1]  1.45    0.60 0.90 -0.23  0.83  1.79  2.08  2.55     2  3.16
V[220,2] -0.43    0.66 0.96 -2.40 -0.78 -0.08  0.25  0.67     2  4.44
V[221,1]  0.71    0.24 0.48 -0.08  0.28  0.73  1.10  1.53     4  1.41
V[221,2] -0.35    0.24 0.43 -1.44 -0.58 -0.24 -0.05  0.25     3  1.70
V[222,1]  0.25    0.10 0.35 -0.48  0.01  0.30  0.52  0.85    13  1.16
V[222,2] -0.41    0.14 0.29 -0.87 -0.56 -0.46 -0.34  0.39     5  1.33
V[223,1]  0.08    0.04 0.67 -1.21 -0.36  0.06  0.54  1.39   274  1.03
V[223,2] -0.21    0.18 0.66 -1.61 -0.68 -0.19  0.20  1.07    13  1.09
V[224,1] -0.83    0.27 0.64 -2.03 -1.28 -0.82 -0.38  0.46     5  1.24
V[224,2]  0.36    0.27 0.63 -0.69 -0.11  0.31  0.82  1.50     6  1.23
V[225,1]  1.64    1.63 2.33 -2.49  0.70  2.70  3.20  3.81     2  8.06
V[225,2]  0.99    1.61 2.29 -3.41  0.56  2.07  2.58  2.89     2  9.23
V[226,1]  0.09    0.04 0.69 -1.34 -0.33  0.07  0.57  1.34   249  1.01
V[226,2] -0.03    0.04 0.68 -1.44 -0.49 -0.03  0.41  1.30   244  1.00
V[227,1] -0.38    0.04 0.42 -1.13 -0.65 -0.38 -0.11  0.47   104  1.04
V[227,2]  0.19    0.14 0.45 -0.75 -0.13  0.19  0.48  1.05    10  1.19
V[228,1]  0.63    0.54 1.00 -1.44 -0.04  0.76  1.33  2.35     3  1.51
V[228,2]  0.41    0.62 1.04 -1.70 -0.19  0.59  1.14  2.10     3  1.84
V[229,1] -1.23    0.89 1.34 -2.90 -2.19 -1.70 -0.29  1.60     2  2.69
V[229,2] -0.25    0.90 1.38 -1.96 -1.20 -0.70  0.83  2.66     2  2.64
V[230,1]  0.12    0.06 0.57 -1.06 -0.28  0.12  0.51  1.20    79  1.03
V[230,2] -0.22    0.04 0.51 -1.14 -0.59 -0.24  0.14  0.81   146  1.01
V[231,1]  0.01    0.04 0.63 -1.23 -0.38 -0.04  0.42  1.28   223  1.01
V[231,2] -0.03    0.05 0.72 -1.35 -0.51 -0.04  0.49  1.48   220  1.01
V[232,1] -1.13    0.95 1.44 -2.91 -2.17 -1.62 -0.03  1.70     2  2.85
V[232,2] -0.48    1.00 1.49 -2.22 -1.51 -1.04 -0.19  2.63     2  3.07
V[233,1]  0.34    0.22 0.54 -0.69 -0.06  0.31  0.73  1.36     6  1.20
V[233,2] -0.05    0.23 0.54 -1.21 -0.38 -0.02  0.29  0.99     6  1.22
V[234,1] -0.29    0.31 0.69 -1.60 -0.79 -0.29  0.20  0.97     5  1.28
V[234,2]  0.89    0.38 0.75 -0.60  0.37  0.92  1.48  2.14     4  1.40
V[235,1]  0.28    0.05 0.69 -1.14 -0.17  0.29  0.76  1.57   178  1.03
V[235,2] -0.38    0.05 0.66 -1.69 -0.81 -0.37  0.09  0.87   190  1.04
V[236,1] -0.30    0.84 1.29 -2.11 -1.24 -0.74  0.65  2.15     2  2.46
V[236,2] -0.92    0.89 1.33 -2.41 -1.84 -1.43 -0.16  1.89     2  2.99
V[237,1]  0.79    0.04 0.65 -0.53  0.32  0.84  1.26  1.98   266  1.00
V[237,2] -0.73    0.08 0.67 -2.03 -1.23 -0.76 -0.30  0.64    64  1.06
V[238,1] -0.51    0.37 0.82 -2.05 -1.10 -0.49  0.06  1.10     5  1.25
V[238,2]  0.03    0.34 0.85 -1.65 -0.60  0.01  0.72  1.56     6  1.19
V[239,1]  0.92    0.94 1.41 -1.89  0.12  1.44  1.89  2.82     2  3.02
V[239,2]  0.79    1.03 1.51 -2.26  0.03  1.44  1.84  2.46     2  3.70
V[240,1]  0.55    0.65 1.09 -1.76 -0.10  0.74  1.28  2.31     3  1.78
V[240,2]  0.46    0.58 0.99 -1.70 -0.10  0.63  1.12  2.09     3  1.75
V[241,1] -2.13    0.12 0.66 -3.35 -2.58 -2.14 -1.67 -0.85    31  1.09
V[241,2]  1.86    0.23 0.64  0.56  1.45  1.82  2.29  3.14     8  1.18
V[242,1]  0.49    0.04 0.72 -0.81 -0.04  0.46  0.99  1.86   256  1.03
V[242,2] -0.25    0.06 0.73 -1.52 -0.76 -0.28  0.30  1.07   168  1.03
V[243,1]  0.42    0.06 0.66 -0.85 -0.02  0.43  0.84  1.70   136  1.02
V[243,2] -0.42    0.07 0.65 -1.62 -0.88 -0.43 -0.01  0.88    99  1.02
V[244,1]  0.06    0.05 0.69 -1.31 -0.45  0.11  0.59  1.23   180  1.05
V[244,2] -0.07    0.05 0.66 -1.33 -0.52 -0.09  0.36  1.29   196  1.00
V[245,1]  0.06    0.07 0.61 -1.12 -0.35  0.07  0.49  1.14    84  1.03
V[245,2]  0.20    0.23 0.74 -1.25 -0.26  0.19  0.65  1.70    11  1.10
V[246,1]  1.01    0.06 0.68 -0.35  0.55  0.99  1.49  2.31   143  1.04
V[246,2] -0.92    0.09 0.67 -2.16 -1.37 -0.96 -0.43  0.34    59  1.04
V[247,1] -0.21    0.37 0.75 -1.72 -0.76 -0.10  0.34  1.07     4  1.40
V[247,2]  0.81    0.39 0.71 -0.72  0.36  0.90  1.29  2.01     3  1.58
V[248,1] -0.06    0.04 0.72 -1.50 -0.59 -0.05  0.46  1.39   276  1.01
V[248,2]  0.09    0.04 0.63 -1.12 -0.32  0.10  0.55  1.31   263  1.01
V[249,1]  0.29    0.06 0.70 -1.02 -0.16  0.27  0.77  1.58   153  1.04
V[249,2] -0.09    0.21 0.72 -1.48 -0.60 -0.09  0.42  1.23    11  1.09
V[250,1] -0.52    0.05 0.63 -1.80 -0.94 -0.50 -0.11  0.66   189  1.01
V[250,2]  0.47    0.04 0.59 -0.60  0.06  0.44  0.90  1.59   225  1.02
V[251,1] -0.17    0.04 0.73 -1.59 -0.61 -0.14  0.33  1.20   352  1.01
V[251,2]  0.06    0.04 0.69 -1.28 -0.42  0.06  0.55  1.43   328  1.00
V[252,1] -0.24    0.10 0.75 -1.90 -0.74 -0.18  0.31  1.11    53  1.05
V[252,2]  0.02    0.10 0.74 -1.24 -0.49  0.04  0.47  1.51    57  1.06
V[253,1] -0.42    0.04 0.60 -1.61 -0.84 -0.42 -0.06  0.79   250  1.03
V[253,2]  0.45    0.04 0.67 -0.89  0.02  0.47  0.92  1.68   268  1.01
V[254,1]  1.30    0.25 0.53  0.19  0.95  1.38  1.70  2.10     5  1.33
V[254,2] -1.58    0.16 0.34 -2.13 -1.79 -1.60 -1.41 -0.78     4  1.37
V[255,1]  0.08    0.47 0.76 -1.15 -0.69  0.23  0.65  1.32     3  2.02
V[255,2]  0.66    0.43 0.65 -0.93  0.56  0.96  1.10  1.28     2  2.76
V[256,1] -0.83    0.22 0.55 -1.93 -1.19 -0.80 -0.44  0.13     6  1.21
V[256,2]  0.46    0.22 0.48 -0.32  0.14  0.41  0.71  1.64     5  1.27
V[257,1] -0.21    0.42 0.74 -1.51 -0.74 -0.34  0.27  1.23     3  1.66
V[257,2] -0.36    0.42 0.74 -1.60 -0.85 -0.55  0.09  1.28     3  1.62
V[258,1] -0.10    0.04 0.70 -1.53 -0.59 -0.09  0.41  1.20   384  1.00
V[258,2]  0.08    0.04 0.65 -1.15 -0.38  0.07  0.53  1.28   290  0.99
V[259,1] -0.53    0.41 0.69 -1.71 -1.01 -0.63  0.17  0.60     3  1.73
V[259,2] -0.13    0.37 0.59 -0.78 -0.51 -0.37  0.08  1.50     3  2.00
V[260,1]  0.31    0.04 0.55 -0.80 -0.05  0.31  0.69  1.39   200  1.00
V[260,2] -0.27    0.05 0.54 -1.31 -0.64 -0.28  0.09  0.77   114  1.05
V[261,1]  0.47    0.24 0.77 -1.00 -0.08  0.44  1.01  1.96    10  1.11
V[261,2] -0.06    0.30 0.78 -1.66 -0.54 -0.08  0.47  1.50     7  1.16
V[262,1] -0.47    0.19 0.62 -1.66 -0.90 -0.48 -0.03  0.68    10  1.10
V[262,2]  0.16    0.18 0.75 -1.15 -0.37  0.17  0.66  1.61    16  1.09
V[263,1] -0.66    0.17 0.70 -2.01 -1.15 -0.63 -0.16  0.79    18  1.09
V[263,2]  0.22    0.17 0.67 -1.14 -0.24  0.18  0.65  1.56    15  1.11
V[264,1]  0.45    0.32 0.70 -0.77 -0.07  0.40  0.92  1.86     5  1.30
V[264,2] -0.68    0.07 0.61 -1.92 -1.06 -0.69 -0.29  0.43    83  1.06
V[265,1]  0.24    0.05 0.70 -1.10 -0.21  0.27  0.71  1.58   184  1.01
V[265,2] -0.09    0.05 0.67 -1.35 -0.53 -0.03  0.33  1.15   198  1.02
V[266,1] -0.16    0.33 0.67 -1.41 -0.65 -0.18  0.34  1.14     4  1.37
V[266,2] -0.32    0.31 0.59 -1.18 -0.74 -0.43  0.01  1.02     4  1.47
V[267,1]  0.10    1.08 1.58 -1.77 -1.00 -0.51  1.30  2.91     2  3.97
V[267,2] -1.83    1.06 1.53 -3.11 -2.77 -2.59 -1.66  1.48     2  4.63
V[268,1] -0.99    0.41 0.79 -2.35 -1.59 -1.07 -0.45  0.60     4  1.43
V[268,2]  0.37    0.40 0.80 -1.10 -0.22  0.31  0.94  2.00     4  1.40
V[269,1]  0.23    0.03 0.62 -0.94 -0.23  0.27  0.65  1.45   320  0.99
V[269,2] -0.16    0.04 0.71 -1.52 -0.66 -0.18  0.34  1.24   287  1.00
V[270,1] -0.32    0.62 0.97 -2.24 -1.23 -0.12  0.41  1.15     2  2.19
V[270,2]  1.19    0.52 0.80 -0.69  0.91  1.47  1.75  2.05     2  2.44
V[271,1]  0.89    0.07 0.63 -0.17  0.43  0.88  1.33  2.17    72  1.04
V[271,2] -0.65    0.20 0.73 -2.03 -1.16 -0.61 -0.19  0.66    14  1.09
V[272,1]  0.72    0.77 1.19 -1.37 -0.39  1.11  1.59  2.36     2  2.66
V[272,2]  0.50    0.70 1.02 -1.72  0.11  0.96  1.20  1.54     2  3.71
V[273,1] -0.23    0.05 0.67 -1.53 -0.71 -0.21  0.24  1.02   212  1.01
V[273,2]  0.02    0.04 0.64 -1.23 -0.37  0.00  0.42  1.31   287  1.00
V[274,1]  0.16    0.89 1.35 -2.48 -1.16  0.61  1.13  2.08     2  2.65
V[274,2]  1.18    0.88 1.33 -1.76  0.79  1.71  2.05  2.73     2  2.70
V[275,1] -0.11    0.04 0.72 -1.39 -0.58 -0.14  0.35  1.47   320  1.00
V[275,2]  0.01    0.03 0.68 -1.32 -0.43 -0.02  0.42  1.37   400  0.99
V[276,1] -0.28    0.24 0.62 -1.52 -0.71 -0.27  0.15  0.85     7  1.17
V[276,2]  0.02    0.19 0.62 -1.08 -0.43 -0.01  0.41  1.26    10  1.11
V[277,1] -0.52    0.24 0.69 -1.87 -0.97 -0.55 -0.07  0.90     9  1.19
V[277,2]  0.18    0.26 0.72 -1.07 -0.31  0.12  0.64  1.74     8  1.15
V[278,1]  0.86    0.35 0.77 -0.65  0.34  0.85  1.35  2.33     5  1.27
V[278,2] -0.28    0.35 0.83 -2.11 -0.84 -0.22  0.31  1.13     6  1.22
V[279,1]  0.51    0.50 0.94 -1.40 -0.01  0.64  1.16  2.13     4  1.48
V[279,2]  0.35    0.52 0.95 -1.69 -0.26  0.42  1.07  1.98     3  1.55
V[280,1] -0.10    0.07 0.64 -1.32 -0.57 -0.08  0.37  0.99    83  1.06
V[280,2]  0.04    0.06 0.67 -1.18 -0.47  0.04  0.55  1.30   114  1.05
V[281,1]  1.27    0.60 1.02 -0.81  0.64  1.40  1.99  2.98     3  1.73
V[281,2] -0.29    0.66 1.06 -2.59 -0.99 -0.03  0.45  1.29     3  2.10
V[282,1] -0.70    0.64 1.11 -2.36 -1.49 -0.94  0.05  1.60     3  1.67
V[282,2] -0.31    0.67 1.12 -2.22 -1.13 -0.51  0.52  1.85     3  1.80
V[283,1]  0.05    0.04 0.74 -1.51 -0.39  0.08  0.49  1.43   291  1.00
V[283,2]  0.11    0.05 0.65 -1.06 -0.32  0.11  0.56  1.36   180  1.03
V[284,1] -0.71    0.71 1.18 -2.57 -1.45 -0.98 -0.02  1.77     3  1.88
V[284,2] -0.57    0.75 1.22 -2.23 -1.47 -0.86  0.13  2.11     3  1.98
V[285,1] -0.93    0.99 1.52 -2.94 -2.06 -1.40  0.22  2.16     2  2.52
V[285,2] -0.61    1.02 1.53 -2.34 -1.72 -1.21 -0.15  2.74     2  2.72
V[286,1]  0.24    0.12 0.82 -1.31 -0.36  0.22  0.81  1.89    50  1.06
V[286,2] -0.44    0.05 0.72 -1.74 -0.93 -0.50  0.02  1.00   244  1.04
V[287,1]  0.22    0.04 0.68 -1.17 -0.24  0.26  0.72  1.48   234  1.01
V[287,2] -0.05    0.06 0.71 -1.48 -0.49 -0.09  0.42  1.41   127  1.04
V[288,1]  0.09    0.05 0.77 -1.47 -0.40  0.04  0.64  1.45   275  1.01
V[288,2] -0.12    0.04 0.68 -1.57 -0.59 -0.04  0.34  1.13   259  1.00
