r= 5 
Inference for Stan model: tensor2d_kron.
4 chains, each with iter=600; warmup=500; thin=1; 
V[196,2] -0.34    0.24 0.44 -1.05 -0.67 -0.43 -0.06  0.63     3  1.63
V[196,3] -0.16    0.22 0.42 -1.05 -0.43 -0.17  0.10  0.66     4  1.52
V[196,4]  0.27    0.32 0.52 -0.88 -0.09  0.31  0.69  1.10     3  1.91
V[196,5] -0.14    0.29 0.50 -1.02 -0.54 -0.16  0.22  0.84     3  1.83
V[197,1] -0.03    0.18 0.38 -0.68 -0.35 -0.08  0.26  0.65     4  1.46
V[197,2]  0.12    0.22 0.42 -0.63 -0.19  0.10  0.42  0.94     4  1.62
V[197,3] -0.02    0.20 0.37 -0.79 -0.26  0.00  0.22  0.68     4  1.58
V[197,4] -0.01    0.13 0.34 -0.67 -0.21 -0.01  0.22  0.66     7  1.42
V[197,5]  0.13    0.22 0.40 -0.65 -0.13  0.14  0.42  0.83     3  1.53
V[198,1] -0.08    0.17 0.40 -0.87 -0.33 -0.07  0.18  0.67     6  1.27
V[198,2]  0.04    0.09 0.35 -0.55 -0.19  0.00  0.23  0.80    16  1.16
V[198,3]  0.10    0.19 0.40 -0.75 -0.21  0.15  0.37  0.90     4  1.41
V[198,4] -0.03    0.16 0.39 -0.81 -0.29 -0.01  0.21  0.69     6  1.21
V[198,5]  0.07    0.19 0.38 -0.65 -0.17  0.04  0.32  0.89     4  1.36
V[199,1] -0.10    0.16 0.39 -0.81 -0.37 -0.11  0.13  0.71     6  1.31
V[199,2] -0.12    0.11 0.44 -1.00 -0.42 -0.14  0.17  0.81    16  1.14
V[199,3]  0.05    0.16 0.39 -0.76 -0.19  0.08  0.34  0.72     6  1.29
V[199,4] -0.12    0.17 0.40 -0.94 -0.38 -0.10  0.19  0.56     5  1.26
V[199,5]  0.02    0.06 0.38 -0.73 -0.23  0.03  0.28  0.72    38  1.11
V[200,1] -0.08    0.10 0.43 -0.93 -0.34 -0.06  0.20  0.77    17  1.10
V[200,2]  0.07    0.04 0.38 -0.76 -0.20  0.07  0.34  0.73   108  1.03
V[200,3]  0.00    0.11 0.41 -0.83 -0.27 -0.02  0.23  0.75    13  1.11
V[200,4] -0.08    0.09 0.39 -0.84 -0.35 -0.08  0.18  0.67    18  1.09
V[200,5] -0.03    0.12 0.43 -0.90 -0.30 -0.04  0.26  0.85    13  1.10
V[201,1]  0.03    0.13 0.38 -0.75 -0.21  0.01  0.29  0.80     9  1.13
V[201,2] -0.26    0.12 0.38 -0.94 -0.48 -0.28 -0.04  0.55    10  1.17
V[201,3] -0.14    0.29 0.53 -1.02 -0.52 -0.20  0.23  1.07     3  1.61
V[201,4] -0.01    0.22 0.48 -0.95 -0.31 -0.03  0.29  0.90     5  1.38
V[201,5]  0.17    0.23 0.45 -0.66 -0.19  0.22  0.48  0.97     4  1.38
V[202,1]  0.12    0.27 0.51 -0.85 -0.23  0.07  0.45  1.21     4  1.51
V[202,2]  0.50    0.27 0.50 -0.43  0.17  0.47  0.87  1.49     4  1.52
V[202,3]  0.04    0.16 0.43 -0.82 -0.27  0.09  0.34  0.89     7  1.19
V[202,4]  0.21    0.31 0.56 -0.80 -0.20  0.20  0.60  1.26     3  1.60
V[202,5] -0.17    0.24 0.50 -1.09 -0.56 -0.18  0.22  0.69     4  1.48
V[203,1]  0.50    0.80 1.16 -1.83  0.03  1.02  1.32  1.72     2  5.62
V[203,2]  0.94    0.48 0.73 -0.32  0.42  0.91  1.59  2.14     2  3.33
V[203,3]  0.22    0.04 0.27 -0.37  0.08  0.24  0.39  0.67    40  1.11
V[203,4]  0.99    0.43 0.66 -0.48  0.60  1.24  1.44  1.82     2  3.03
V[203,5] -0.53    1.14 1.63 -2.53 -1.88 -1.02  0.74  2.26     2  8.39
V[204,1] -0.40    0.91 1.32 -1.91 -1.44 -0.86  0.42  2.10     2  5.56
V[204,2] -0.73    1.23 1.76 -2.18 -1.86 -1.64 -0.27  2.68     2  7.69
V[204,3] -0.78    0.45 0.71 -1.93 -1.34 -0.82 -0.32  0.71     3  2.85
V[204,4] -0.30    1.03 1.47 -2.91 -1.26  0.19  0.92  1.36     2  6.97
V[204,5]  0.08    0.74 1.07 -1.76 -0.88  0.32  0.97  1.50     2  4.95
V[205,1]  0.05    0.08 0.26 -0.46 -0.11  0.07  0.22  0.46    10  1.12
V[205,2] -0.01    0.06 0.24 -0.50 -0.18  0.00  0.15  0.45    16  1.14
V[205,3]  0.08    0.17 0.32 -0.61 -0.08  0.15  0.28  0.70     4  1.55
V[205,4]  0.16    0.17 0.30 -0.31 -0.05  0.13  0.34  0.76     3  1.61
V[205,5] -0.16    0.30 0.45 -0.78 -0.54 -0.30  0.27  0.66     2  2.91
V[206,1]  0.13    0.09 0.30 -0.51 -0.08  0.15  0.35  0.65    12  1.17
V[206,2]  0.09    0.17 0.35 -0.68 -0.13  0.11  0.33  0.74     4  1.42
V[206,3]  0.10    0.08 0.25 -0.34 -0.06  0.07  0.26  0.59     9  1.16
V[206,4]  0.20    0.14 0.29 -0.26 -0.03  0.20  0.42  0.76     4  1.44
V[206,5] -0.07    0.22 0.38 -0.71 -0.35 -0.14  0.21  0.65     3  1.65
V[207,1] -0.10    0.65 0.95 -1.78 -0.89  0.07  0.74  1.29     2  3.72
V[207,2] -0.33    0.58 0.86 -2.05 -0.93 -0.17  0.23  0.96     2  3.77
V[207,3]  0.48    0.40 0.61 -0.56  0.12  0.37  0.86  1.58     2  3.12
V[207,4] -0.21    0.62 0.90 -1.28 -0.85 -0.52  0.22  1.55     2  4.22
V[207,5]  0.20    0.18 0.35 -0.47 -0.08  0.25  0.43  0.83     4  1.77
V[208,1] -0.21    0.38 0.64 -1.52 -0.68 -0.11  0.28  0.82     3  1.78
V[208,2] -0.60    0.35 0.60 -1.65 -1.08 -0.63 -0.16  0.59     3  1.79
V[208,3] -0.10    0.24 0.46 -0.95 -0.44 -0.09  0.21  0.76     4  1.48
V[208,4] -0.28    0.50 0.79 -1.66 -0.88 -0.38  0.34  1.14     3  2.22
V[208,5]  0.48    0.46 0.72 -1.02 -0.05  0.63  1.01  1.60     2  2.32
V[209,1]  0.11    0.24 0.42 -0.76 -0.18  0.18  0.42  0.80     3  1.62
V[209,2] -0.23    0.05 0.27 -0.78 -0.41 -0.23 -0.06  0.34    31  1.09
V[209,3] -0.05    0.32 0.51 -0.99 -0.42 -0.11  0.27  0.93     3  2.21
V[209,4]  0.36    0.21 0.38 -0.36  0.09  0.39  0.65  1.00     3  1.61
V[209,5] -0.08    0.39 0.59 -0.87 -0.52 -0.26  0.31  1.16     2  2.59
V[210,1] -0.02    0.20 0.36 -0.66 -0.28 -0.08  0.24  0.65     3  1.63
V[210,2] -0.47    0.16 0.31 -1.05 -0.68 -0.49 -0.24  0.11     4  1.44
V[210,3]  0.02    0.27 0.43 -0.65 -0.33 -0.03  0.39  0.78     3  2.06
V[210,4]  0.15    0.27 0.44 -0.76 -0.08  0.25  0.47  0.80     3  2.14
V[210,5]  0.04    0.20 0.36 -0.63 -0.21  0.02  0.28  0.75     3  1.66
V[211,1] -0.26    0.35 0.57 -1.31 -0.73 -0.22  0.18  0.78     3  1.85
V[211,2]  0.20    0.16 0.36 -0.45 -0.07  0.20  0.45  0.91     5  1.34
V[211,3]  0.14    0.50 0.76 -1.38 -0.37  0.39  0.70  1.15     2  2.74
V[211,4] -0.38    0.12 0.36 -1.06 -0.62 -0.39 -0.12  0.28     9  1.22
V[211,5]  0.04    0.35 0.56 -1.00 -0.39  0.09  0.41  1.08     3  2.16
V[212,1] -0.02    0.03 0.45 -0.84 -0.33  0.01  0.29  0.78   227  1.00
V[212,2] -0.02    0.04 0.43 -0.82 -0.33 -0.05  0.24  0.86   136  1.01
V[212,3]  0.02    0.03 0.42 -0.74 -0.24  0.01  0.30  0.88   190  1.02
V[212,4]  0.03    0.05 0.44 -0.81 -0.29  0.00  0.34  0.99    67  1.03
V[212,5] -0.01    0.04 0.45 -0.92 -0.30  0.01  0.28  0.88   132  1.02
V[213,1] -0.26    0.50 0.79 -1.61 -0.85 -0.40  0.30  1.31     2  2.17
V[213,2] -0.81    0.41 0.68 -1.93 -1.32 -0.94 -0.42  0.66     3  1.80
V[213,3] -0.16    0.44 0.74 -1.72 -0.61 -0.01  0.38  0.96     3  1.88
V[213,4] -0.30    0.29 0.56 -1.34 -0.69 -0.32  0.04  0.78     4  1.48
V[213,5] -0.05    0.26 0.52 -0.97 -0.40 -0.15  0.22  1.12     4  1.71
V[214,1]  0.07    0.12 0.49 -0.91 -0.25  0.08  0.45  0.96    18  1.09
V[214,2] -0.04    0.05 0.47 -0.90 -0.37 -0.07  0.26  0.97   100  1.02
V[214,3]  0.09    0.06 0.47 -0.82 -0.23  0.09  0.40  0.98    67  1.07
V[214,4] -0.07    0.06 0.46 -0.96 -0.39 -0.05  0.24  0.80    60  1.07
V[214,5]  0.04    0.06 0.47 -0.81 -0.31  0.04  0.32  1.00    62  1.06
V[215,1] -0.10    0.14 0.38 -0.80 -0.34 -0.12  0.16  0.67     7  1.16
V[215,2] -0.25    0.04 0.38 -1.01 -0.47 -0.28 -0.01  0.49    89  1.04
V[215,3]  0.03    0.07 0.41 -0.69 -0.28 -0.01  0.34  0.84    33  1.08
V[215,4]  0.02    0.22 0.47 -0.81 -0.31  0.06  0.37  0.88     5  1.38
V[215,5] -0.04    0.05 0.40 -0.80 -0.30 -0.04  0.22  0.71    60  1.08
V[216,1]  0.10    0.21 0.54 -0.92 -0.28  0.07  0.48  1.11     7  1.23
V[216,2]  0.40    0.05 0.46 -0.50  0.12  0.40  0.73  1.28    87  1.07
V[216,3]  0.07    0.11 0.49 -0.79 -0.28  0.03  0.43  1.03    21  1.09
V[216,4]  0.14    0.07 0.48 -0.76 -0.19  0.12  0.51  1.04    42  1.06
V[216,5] -0.11    0.12 0.45 -1.03 -0.41 -0.10  0.19  0.73    15  1.18
V[217,1] -0.22    0.44 0.67 -1.79 -0.58  0.01  0.28  0.56     2  2.68
V[217,2] -0.50    0.38 0.60 -1.50 -0.94 -0.58 -0.05  0.63     2  2.23
V[217,3]  0.17    0.32 0.52 -0.78 -0.18  0.19  0.50  1.11     3  1.98
V[217,4] -0.13    0.52 0.77 -1.69 -0.44  0.07  0.41  0.94     2  3.11
V[217,5]  0.27    0.25 0.43 -0.51 -0.03  0.27  0.52  1.21     3  1.67
V[218,1]  0.01    0.03 0.43 -0.73 -0.28  0.00  0.28  0.92   197  1.01
V[218,2] -0.01    0.07 0.45 -0.80 -0.34 -0.03  0.28  0.97    41  1.08
V[218,3] -0.07    0.05 0.48 -1.04 -0.37 -0.07  0.24  0.82    90  1.06
V[218,4] -0.02    0.07 0.45 -0.89 -0.31 -0.02  0.26  0.92    48  1.07
V[218,5]  0.00    0.14 0.45 -0.77 -0.34 -0.03  0.31  0.82    10  1.11
V[219,1]  0.11    0.26 0.51 -0.94 -0.22  0.12  0.46  1.03     4  1.41
V[219,2]  0.32    0.33 0.63 -1.00 -0.11  0.40  0.81  1.29     4  1.66
V[219,3]  0.21    0.08 0.47 -0.74 -0.10  0.24  0.54  1.11    32  1.11
V[219,4]  0.11    0.27 0.59 -1.06 -0.29  0.13  0.55  1.19     5  1.25
V[219,5] -0.12    0.24 0.55 -1.24 -0.45 -0.16  0.26  1.02     5  1.26
V[220,1]  0.06    0.48 0.71 -0.95 -0.56 -0.01  0.68  1.30     2  3.51
V[220,2]  1.12    0.25 0.42  0.30  0.82  1.17  1.47  1.85     3  1.84
V[220,3] -0.09    0.58 0.84 -1.31 -0.85 -0.08  0.56  1.30     2  4.53
V[220,4]  0.01    0.60 0.89 -0.97 -0.63 -0.39  0.65  1.72     2  4.53
V[220,5] -0.08    0.30 0.48 -1.09 -0.35  0.04  0.26  0.64     3  2.68
V[221,1]  0.39    0.65 0.96 -1.43  0.00  0.51  1.07  1.90     2  3.77
V[221,2]  0.12    0.44 0.68 -1.32 -0.33  0.30  0.61  1.12     2  2.53
V[221,3] -0.42    0.67 0.98 -1.47 -1.08 -0.81 -0.13  1.65     2  4.54
V[221,4]  0.68    0.52 0.78 -0.84  0.03  0.87  1.32  1.75     2  3.59
V[221,5] -0.36    0.52 0.79 -1.60 -0.94 -0.59  0.15  1.18     2  3.25
V[222,1] -0.08    0.67 0.98 -1.43 -0.95 -0.25  0.81  1.61     2  4.05
V[222,2]  0.43    0.64 0.94 -0.93 -0.15  0.13  0.81  2.29     2  3.81
V[222,3] -0.54    0.48 0.72 -2.04 -1.04 -0.30 -0.08  0.34     2  3.36
V[222,4] -0.08    0.73 1.05 -2.12 -0.50  0.31  0.64  1.11     2  5.45
V[222,5] -0.03    0.54 0.81 -1.64 -0.66  0.12  0.58  1.06     2  3.31
V[223,1] -0.04    0.04 0.44 -0.98 -0.31 -0.01  0.27  0.76   101  1.05
V[223,2]  0.04    0.10 0.47 -0.85 -0.29  0.07  0.36  0.95    20  1.10
V[223,3] -0.17    0.14 0.46 -1.09 -0.50 -0.18  0.13  0.73    11  1.13
V[223,4]  0.00    0.12 0.46 -0.90 -0.33  0.04  0.29  0.94    14  1.15
V[223,5]  0.11    0.14 0.48 -0.78 -0.23  0.08  0.44  1.05    12  1.10
V[224,1] -0.11    0.35 0.59 -1.32 -0.44 -0.02  0.32  0.76     3  1.87
V[224,2] -0.39    0.14 0.39 -1.10 -0.65 -0.43 -0.12  0.38     8  1.18
V[224,3]  0.15    0.25 0.47 -0.74 -0.17  0.12  0.49  1.04     4  1.46
V[224,4] -0.13    0.32 0.57 -1.27 -0.50 -0.06  0.26  0.91     3  1.69
V[224,5]  0.03    0.10 0.37 -0.65 -0.22  0.03  0.27  0.79    14  1.13
V[225,1]  0.38    0.54 0.80 -1.03 -0.21  0.32  1.04  1.76     2  3.02
V[225,2]  1.16    0.59 0.90 -0.41  0.40  1.19  1.97  2.61     2  3.26
V[225,3]  0.39    0.44 0.66 -0.84 -0.04  0.43  0.91  1.45     2  2.92
V[225,4]  0.63    0.76 1.11 -1.53  0.11  1.04  1.44  1.93     2  4.67
V[225,5] -0.64    0.95 1.36 -2.15 -1.81 -1.10  0.48  1.81     2  5.99
V[226,1]  0.01    0.05 0.45 -0.80 -0.29  0.00  0.31  0.85    68  1.05
V[226,2] -0.06    0.06 0.45 -0.92 -0.36 -0.05  0.25  0.87    64  1.04
V[226,3]  0.05    0.05 0.44 -0.88 -0.22  0.07  0.34  0.89    83  1.04
V[226,4] -0.07    0.07 0.43 -0.84 -0.38 -0.08  0.22  0.85    36  1.08
V[226,5] -0.03    0.14 0.43 -0.86 -0.33 -0.01  0.26  0.85    10  1.15
V[227,1] -0.12    0.21 0.45 -0.94 -0.44 -0.17  0.16  0.80     4  1.46
V[227,2] -0.16    0.04 0.32 -0.83 -0.36 -0.15  0.03  0.46    52  1.11
V[227,3]  0.04    0.14 0.31 -0.59 -0.17  0.04  0.22  0.62     5  1.28
V[227,4] -0.15    0.08 0.28 -0.65 -0.33 -0.16  0.02  0.46    12  1.13
V[227,5]  0.02    0.04 0.29 -0.52 -0.18  0.03  0.23  0.58    54  1.07
V[228,1]  0.27    0.38 0.65 -1.09 -0.12  0.34  0.76  1.35     3  1.77
V[228,2]  0.30    0.21 0.51 -0.71 -0.01  0.29  0.64  1.31     6  1.39
V[228,3]  0.13    0.08 0.46 -0.81 -0.17  0.16  0.44  0.96    31  1.11
V[228,4]  0.51    0.24 0.51 -0.55  0.18  0.54  0.87  1.39     5  1.35
V[228,5] -0.34    0.65 0.99 -1.63 -1.06 -0.65  0.39  1.65     2  2.63
V[229,1] -0.28    0.45 0.74 -1.69 -0.74 -0.22  0.26  1.00     3  2.06
V[229,2] -0.78    0.42 0.69 -1.93 -1.37 -0.79 -0.27  0.48     3  1.98
V[229,3] -0.10    0.14 0.45 -0.82 -0.44 -0.14  0.22  0.76    10  1.17
V[229,4] -0.40    0.53 0.83 -1.91 -1.02 -0.33  0.21  1.04     2  2.41
V[229,5]  0.42    0.43 0.72 -1.11 -0.03  0.54  0.97  1.51     3  2.00
V[230,1]  0.00    0.07 0.38 -0.73 -0.28  0.00  0.28  0.77    27  1.11
V[230,2] -0.02    0.04 0.36 -0.80 -0.25  0.00  0.20  0.66    91  1.03
V[230,3]  0.06    0.15 0.38 -0.66 -0.20  0.03  0.33  0.79     7  1.23
V[230,4]  0.06    0.05 0.33 -0.60 -0.15  0.08  0.29  0.63    42  1.07
V[230,5]  0.08    0.10 0.38 -0.61 -0.20  0.07  0.35  0.77    14  1.15
V[231,1]  0.01    0.04 0.43 -0.79 -0.31  0.04  0.30  0.85   117  1.04
V[231,2]  0.07    0.05 0.46 -0.86 -0.22  0.05  0.38  0.98    85  1.03
V[231,3]  0.07    0.03 0.40 -0.68 -0.19  0.07  0.34  0.89   215  1.01
V[231,4] -0.02    0.05 0.45 -0.85 -0.32  0.00  0.24  0.93    88  1.06
V[231,5]  0.06    0.05 0.43 -0.83 -0.21  0.08  0.36  0.93    83  1.06
V[232,1] -0.17    0.35 0.63 -1.38 -0.60 -0.17  0.31  0.98     3  1.59
V[232,2] -1.04    0.37 0.64 -2.17 -1.46 -1.13 -0.62  0.21     3  1.75
V[232,3] -0.27    0.49 0.78 -1.52 -0.86 -0.44  0.37  1.27     3  2.20
V[232,4] -0.16    0.51 0.83 -1.55 -0.84 -0.15  0.45  1.37     3  2.21
V[232,5]  0.22    0.32 0.60 -0.94 -0.17  0.21  0.63  1.32     4  1.55
V[233,1]  0.11    0.18 0.41 -0.65 -0.17  0.12  0.41  0.87     5  1.44
V[233,2]  0.18    0.13 0.36 -0.53 -0.09  0.19  0.45  0.83     8  1.17
V[233,3] -0.03    0.04 0.29 -0.62 -0.19 -0.03  0.16  0.57    65  1.08
V[233,4]  0.17    0.03 0.30 -0.37 -0.04  0.15  0.37  0.81    82  1.03
V[233,5] -0.16    0.21 0.41 -0.88 -0.46 -0.17  0.11  0.71     4  1.39
V[234,1] -0.15    0.19 0.48 -1.08 -0.44 -0.14  0.15  0.72     6  1.24
V[234,2]  0.06    0.18 0.43 -0.78 -0.21  0.07  0.37  0.82     5  1.22
V[234,3]  0.22    0.45 0.73 -1.26 -0.27  0.35  0.78  1.35     3  2.08
V[234,4] -0.07    0.30 0.55 -1.12 -0.49 -0.02  0.34  0.87     3  1.54
V[234,5] -0.12    0.20 0.49 -0.97 -0.43 -0.15  0.22  0.84     6  1.36
V[235,1]  0.01    0.07 0.50 -1.02 -0.33  0.01  0.31  0.93    45  1.06
V[235,2]  0.01    0.11 0.46 -0.79 -0.36  0.00  0.33  0.91    18  1.09
V[235,3] -0.01    0.07 0.49 -0.88 -0.37 -0.01  0.33  0.93    49  1.12
V[235,4] -0.14    0.18 0.49 -1.33 -0.44 -0.12  0.19  0.74     8  1.18
V[235,5]  0.13    0.16 0.47 -0.63 -0.23  0.10  0.49  1.04     8  1.13
V[236,1] -0.02    0.41 0.67 -1.25 -0.55 -0.03  0.54  1.04     3  1.85
V[236,2] -0.67    0.27 0.54 -1.58 -1.08 -0.69 -0.31  0.51     4  1.49
V[236,3] -0.10    0.42 0.68 -1.26 -0.66 -0.06  0.37  1.15     3  2.13
V[236,4] -0.14    0.51 0.79 -1.46 -0.81 -0.25  0.54  1.28     2  2.37
V[236,5]  0.33    0.37 0.64 -0.77 -0.22  0.35  0.84  1.51     3  1.77
V[237,1]  0.06    0.22 0.54 -0.88 -0.34  0.05  0.40  1.09     6  1.20
V[237,2]  0.15    0.11 0.48 -0.78 -0.18  0.17  0.45  1.15    21  1.20
V[237,3] -0.01    0.21 0.51 -0.97 -0.38 -0.02  0.35  0.90     6  1.26
V[237,4] -0.08    0.23 0.52 -1.05 -0.43 -0.08  0.28  0.94     5  1.33
V[237,5]  0.01    0.19 0.50 -0.96 -0.35  0.04  0.36  0.91     7  1.16
V[238,1] -0.14    0.30 0.59 -1.12 -0.59 -0.20  0.19  1.17     4  1.46
V[238,2] -0.20    0.17 0.49 -1.15 -0.51 -0.23  0.14  0.78     8  1.14
V[238,3]  0.10    0.06 0.46 -0.72 -0.23  0.09  0.40  1.06    54  1.07
V[238,4] -0.32    0.24 0.54 -1.29 -0.70 -0.32  0.06  0.73     5  1.32
V[238,5]  0.18    0.28 0.54 -0.84 -0.19  0.24  0.57  1.11     4  1.44
V[239,1]  0.19    0.35 0.62 -0.88 -0.26  0.14  0.69  1.43     3  1.81
V[239,2]  0.69    0.43 0.71 -0.59  0.13  0.76  1.20  1.96     3  2.22
V[239,3]  0.30    0.27 0.50 -0.61 -0.06  0.32  0.66  1.23     3  1.65
V[239,4]  0.41    0.52 0.79 -1.18 -0.16  0.67  0.99  1.49     2  2.89
V[239,5] -0.43    0.62 0.93 -1.65 -1.13 -0.68  0.20  1.41     2  2.96
V[240,1]  0.04    0.43 0.72 -1.34 -0.43  0.10  0.58  1.24     3  1.82
V[240,2]  0.37    0.48 0.77 -1.30 -0.06  0.58  0.94  1.39     3  2.01
V[240,3]  0.41    0.32 0.58 -0.83  0.06  0.50  0.80  1.44     3  1.57
V[240,4] -0.06    0.47 0.77 -1.51 -0.60 -0.01  0.51  1.33     3  1.97
V[240,5] -0.13    0.23 0.49 -0.98 -0.47 -0.16  0.19  0.80     5  1.32
V[241,1] -0.40    0.74 1.10 -2.13 -1.38 -0.40  0.65  1.22     2  2.98
V[241,2] -0.69    0.69 1.06 -2.25 -1.44 -0.96 -0.04  1.56     2  2.70
V[241,3] -0.06    0.60 0.94 -1.70 -0.90  0.08  0.73  1.39     2  2.59
V[241,4] -0.27    0.59 0.91 -1.48 -0.90 -0.55  0.27  1.64     2  2.27
V[241,5] -0.29    0.32 0.61 -1.52 -0.70 -0.23  0.14  0.82     4  1.58
V[242,1]  0.09    0.18 0.49 -0.87 -0.25  0.10  0.42  1.06     7  1.20
V[242,2]  0.17    0.18 0.54 -0.83 -0.19  0.18  0.54  1.16     9  1.15
V[242,3]  0.06    0.05 0.47 -0.77 -0.26  0.01  0.34  1.06    86  1.03
V[242,4]  0.11    0.08 0.44 -0.75 -0.23  0.11  0.40  0.95    33  1.12
V[242,5] -0.09    0.16 0.53 -1.24 -0.37 -0.08  0.24  0.91    11  1.10
V[243,1]  0.17    0.24 0.53 -0.87 -0.16  0.17  0.53  1.12     5  1.32
V[243,2]  0.23    0.04 0.43 -0.63 -0.05  0.22  0.54  1.05   120  1.02
V[243,3] -0.07    0.20 0.48 -0.95 -0.40 -0.11  0.26  0.93     6  1.23
V[243,4]  0.15    0.20 0.45 -0.71 -0.16  0.15  0.47  0.99     5  1.25
V[243,5] -0.06    0.04 0.44 -0.88 -0.38 -0.07  0.24  0.74   102  1.03
V[244,1] -0.01    0.06 0.43 -0.82 -0.29  0.00  0.29  0.78    44  1.07
V[244,2] -0.04    0.07 0.45 -0.95 -0.33 -0.05  0.27  0.88    41  1.12
V[244,3]  0.02    0.04 0.40 -0.73 -0.26  0.03  0.28  0.76    93  1.05
V[244,4] -0.08    0.03 0.41 -0.85 -0.32 -0.10  0.15  0.75   156  1.00
V[244,5]  0.11    0.08 0.46 -0.72 -0.18  0.10  0.39  1.03    33  1.09
V[245,1]  0.10    0.15 0.44 -0.76 -0.21  0.13  0.41  0.88     9  1.16
V[245,2]  0.24    0.22 0.47 -0.71 -0.05  0.26  0.54  1.05     4  1.29
V[245,3]  0.14    0.29 0.52 -0.99 -0.17  0.23  0.50  1.01     3  1.62
V[245,4]  0.06    0.20 0.47 -0.90 -0.26  0.05  0.40  1.00     5  1.26
V[245,5]  0.01    0.22 0.46 -0.88 -0.31  0.01  0.35  0.84     5  1.32
V[246,1]  0.02    0.26 0.55 -0.97 -0.37  0.03  0.41  1.09     4  1.33
V[246,2]  0.50    0.17 0.46 -0.32  0.18  0.50  0.78  1.39     8  1.17
V[246,3] -0.09    0.35 0.63 -1.22 -0.56 -0.13  0.32  1.13     3  1.58
V[246,4] -0.05    0.38 0.66 -1.21 -0.56 -0.08  0.35  1.32     3  1.63
V[246,5]  0.10    0.36 0.64 -1.34 -0.32  0.18  0.54  1.17     3  1.61
V[247,1] -0.06    0.11 0.36 -0.72 -0.29 -0.06  0.19  0.65    11  1.11
V[247,2]  0.18    0.13 0.37 -0.58 -0.07  0.19  0.45  0.81     8  1.15
V[247,3]  0.18    0.36 0.60 -1.12 -0.23  0.31  0.65  1.06     3  1.88
V[247,4]  0.02    0.23 0.46 -0.84 -0.34  0.03  0.37  0.82     4  1.46
V[247,5] -0.15    0.26 0.50 -1.05 -0.56 -0.18  0.24  0.74     4  1.50
V[248,1] -0.03    0.17 0.48 -0.90 -0.36 -0.04  0.29  0.87     8  1.18
V[248,2]  0.00    0.15 0.45 -0.83 -0.29 -0.03  0.28  1.00     8  1.14
V[248,3] -0.04    0.04 0.44 -0.99 -0.31 -0.02  0.27  0.80   121  1.00
V[248,4]  0.00    0.15 0.46 -0.96 -0.26  0.03  0.31  0.92     9  1.14
V[248,5] -0.02    0.05 0.46 -0.88 -0.33 -0.04  0.36  0.79    87  1.06
V[249,1]  0.09    0.19 0.51 -0.86 -0.27  0.09  0.42  1.09     7  1.17
V[249,2]  0.25    0.05 0.46 -0.56 -0.09  0.23  0.57  1.20    78  1.07
V[249,3]  0.03    0.04 0.43 -0.81 -0.26  0.05  0.32  0.86   133  1.01
V[249,4]  0.20    0.16 0.49 -0.77 -0.12  0.23  0.53  1.10     9  1.18
V[249,5] -0.05    0.08 0.44 -0.85 -0.34 -0.06  0.24  0.85    30  1.14
V[250,1] -0.28    0.44 0.73 -1.65 -0.81 -0.31  0.24  1.05     3  1.79
V[250,2] -0.07    0.18 0.47 -0.90 -0.40 -0.07  0.23  0.82     7  1.20
V[250,3] -0.04    0.28 0.55 -1.17 -0.40 -0.01  0.32  0.97     4  1.49
V[250,4] -0.51    0.05 0.43 -1.21 -0.81 -0.54 -0.20  0.38    70  1.05
V[250,5]  0.12    0.42 0.73 -1.34 -0.38  0.23  0.66  1.33     3  1.82
V[251,1] -0.06    0.06 0.47 -0.91 -0.41 -0.08  0.28  0.80    70  1.05
V[251,2] -0.12    0.04 0.42 -0.88 -0.41 -0.12  0.18  0.69   126  1.02
V[251,3]  0.01    0.03 0.41 -0.80 -0.28  0.02  0.29  0.79   144  1.02
V[251,4] -0.01    0.05 0.46 -0.77 -0.32 -0.06  0.26  1.06    81  1.04
V[251,5]  0.01    0.06 0.50 -1.03 -0.32  0.00  0.34  0.91    69  1.04
V[252,1]  0.00    0.08 0.44 -0.87 -0.27 -0.04  0.34  0.84    29  1.09
V[252,2] -0.23    0.04 0.44 -1.07 -0.54 -0.21  0.07  0.64   114  1.04
V[252,3] -0.06    0.15 0.42 -0.81 -0.35 -0.10  0.22  0.79     8  1.14
V[252,4]  0.00    0.06 0.43 -0.76 -0.33 -0.02  0.31  0.81    54  1.07
V[252,5]  0.05    0.06 0.45 -0.80 -0.25  0.02  0.33  0.96    52  1.07
V[253,1] -0.06    0.14 0.42 -0.91 -0.35 -0.06  0.23  0.72     9  1.14
V[253,2] -0.17    0.08 0.42 -1.01 -0.47 -0.17  0.09  0.73    25  1.12
V[253,3]  0.02    0.17 0.45 -0.84 -0.25  0.02  0.31  0.95     7  1.19
V[253,4] -0.02    0.08 0.41 -0.78 -0.33 -0.05  0.28  0.81    24  1.13
V[253,5] -0.05    0.15 0.46 -0.96 -0.35 -0.06  0.25  0.84    10  1.18
V[254,1]  0.54    0.94 1.36 -1.69 -0.62  0.71  1.81  2.55     2  4.57
V[254,2] -0.09    0.33 0.56 -1.22 -0.44  0.00  0.32  0.78     3  1.91
V[254,3] -0.18    0.87 1.27 -1.78 -1.33 -0.50  0.75  2.12     2  4.12
V[254,4]  0.96    0.34 0.56 -0.03  0.51  0.97  1.45  1.93     3  2.08
